experiment,run_id,cycle,scheme,scenario,operation,N,q,document_id,keywords,batch_update_ms,first_query_ms,migrated_updates,result_size,correct,seed
E8,4,69,SliceBF,first_after_update,delete,200000,3,8501237,11,0.2788,1.8964,186,16,1,20260711
E8,4,69,SliceBF,first_after_update,insert,200000,3,8501237,11,0.6723,1.9718,198,17,1,20260711
E8,4,70,SliceBF,first_after_update,delete,200000,3,8414913,11,0.2752,1.3709,50,0,1,20260711
E8,4,70,SliceBF,first_after_update,insert,200000,3,8414913,11,0.6786,1.3141,62,1,1,20260711
E8,4,71,SliceBF,first_after_update,delete,200000,3,8407054,10,0.2634,2.0838,266,0,1,20260711
E8,4,71,SliceBF,first_after_update,insert,200000,3,8407054,10,1.0116,2.2751,278,1,1,20260711
E8,4,72,SliceBF,first_after_update,delete,200000,3,8411637,13,0.2981,1.8811,206,3,1,20260711
E8,4,72,SliceBF,first_after_update,insert,200000,3,8411637,13,0.7208,1.9689,218,4,1,20260711
E8,4,73,SliceBF,first_after_update,delete,200000,3,8410525,13,0.3312,1.2688,38,0,1,20260711
E8,4,73,SliceBF,first_after_update,insert,200000,3,8410525,13,0.703,1.2904,50,1,1,20260711
E8,4,74,SliceBF,first_after_update,delete,200000,3,8403780,10,0.267,2.4592,260,90,1,20260711
E8,4,74,SliceBF,first_after_update,insert,200000,3,8403780,10,0.6557,2.6613,272,91,1,20260711
E8,4,75,SliceBF,first_after_update,delete,200000,3,8407069,10,0.2708,2.9103,366,31,1,20260711
E8,4,75,SliceBF,first_after_update,insert,200000,3,8407069,10,0.6976,3.0541,378,32,1,20260711
E8,4,76,SliceBF,first_after_update,delete,200000,3,8418406,15,0.3178,1.1583,46,0,1,20260711
E8,4,76,SliceBF,first_after_update,insert,200000,3,8418406,15,0.7579,1.2013,58,1,1,20260711
E8,4,77,SliceBF,first_after_update,delete,200000,3,8421121,9,0.2581,1.7742,102,0,1,20260711
E8,4,77,SliceBF,first_after_update,insert,200000,3,8421121,9,0.6418,1.8865,114,1,1,20260711
E8,4,78,SliceBF,first_after_update,delete,200000,3,8419919,13,0.2928,2.0129,270,0,1,20260711
E8,4,78,SliceBF,first_after_update,insert,200000,3,8419919,13,0.7051,2.0921,282,1,1,20260711
E8,4,79,SliceBF,first_after_update,delete,200000,3,8406575,16,0.3151,1.9614,280,0,1,20260711
E8,4,79,SliceBF,first_after_update,insert,200000,3,8406575,16,0.7331,1.9902,292,1,1,20260711
E8,4,80,SliceBF,first_after_update,delete,200000,3,8407248,10,0.2627,2.0164,226,9,1,20260711
E8,4,80,SliceBF,first_after_update,insert,200000,3,8407248,10,0.6499,2.3477,238,10,1,20260711
E8,4,81,SliceBF,first_after_update,delete,200000,3,8408540,11,0.3035,4.4541,876,17,1,20260711
E8,4,81,SliceBF,first_after_update,insert,200000,3,8408540,11,0.6835,4.4998,888,18,1,20260711
E8,4,82,SliceBF,first_after_update,delete,200000,3,8407330,12,0.2936,2.675,316,99,1,20260711
E8,4,82,SliceBF,first_after_update,insert,200000,3,8407330,12,0.6814,2.9467,328,100,1,20260711
E8,4,83,SliceBF,first_after_update,delete,200000,3,8410017,10,0.2709,7.0485,944,531,1,20260711
E8,4,83,SliceBF,first_after_update,insert,200000,3,8410017,10,0.6708,6.9888,956,532,1,20260711
E8,4,84,SliceBF,first_after_update,delete,200000,3,8414471,11,0.2787,1.9471,232,0,1,20260711
E8,4,84,SliceBF,first_after_update,insert,200000,3,8414471,11,0.692,2.0002,244,1,1,20260711
E8,4,85,SliceBF,first_after_update,delete,200000,3,8416431,15,0.3147,1.167,20,0,1,20260711
E8,4,85,SliceBF,first_after_update,insert,200000,3,8416431,15,0.7318,1.14,32,1,1,20260711
E8,4,86,SliceBF,first_after_update,delete,200000,3,8414281,13,0.2892,1.6251,132,0,1,20260711
E8,4,86,SliceBF,first_after_update,insert,200000,3,8414281,13,0.7042,1.6009,144,1,1,20260711
E8,4,87,SliceBF,first_after_update,delete,200000,3,8408294,13,0.3454,1.5169,64,0,1,20260711
E8,4,87,SliceBF,first_after_update,insert,200000,3,8408294,13,0.7104,1.3891,76,1,1,20260711
E8,4,88,SliceBF,first_after_update,delete,200000,3,8410838,10,0.265,1.7172,132,5,1,20260711
E8,4,88,SliceBF,first_after_update,insert,200000,3,8410838,10,0.6691,1.7406,144,6,1,20260711
E8,4,89,SliceBF,first_after_update,delete,200000,3,8410882,10,0.265,4.5643,792,110,1,20260711
E8,4,89,SliceBF,first_after_update,insert,200000,3,8410882,10,0.6467,4.7379,804,111,1,20260711
E8,4,90,SliceBF,first_after_update,delete,200000,3,8420631,12,0.2908,4.104,790,2,1,20260711
E8,4,90,SliceBF,first_after_update,insert,200000,3,8420631,12,0.7518,4.0729,802,3,1,20260711
E8,4,91,SliceBF,first_after_update,delete,200000,3,8501685,14,0.3037,1.2559,44,0,1,20260711
E8,4,91,SliceBF,first_after_update,insert,200000,3,8501685,14,0.7281,1.338,56,1,1,20260711
E8,4,92,SliceBF,first_after_update,delete,200000,3,8418206,16,0.3281,2.6197,246,90,1,20260711
E8,4,92,SliceBF,first_after_update,insert,200000,3,8418206,16,0.7541,2.4921,258,91,1,20260711
E8,4,93,SliceBF,first_after_update,delete,200000,3,8412985,9,0.2617,2.5279,328,0,1,20260711
E8,4,93,SliceBF,first_after_update,insert,200000,3,8412985,9,0.6516,2.5734,340,1,1,20260711
E8,4,94,SliceBF,first_after_update,delete,200000,3,8415488,8,0.1589,5.8597,1060,169,1,20260711
E8,4,94,SliceBF,first_after_update,insert,200000,3,8415488,8,0.5537,5.6403,1072,170,1,20260711
E8,4,95,SliceBF,first_after_update,delete,200000,3,8505051,13,0.3461,1.2535,22,0,1,20260711
E8,4,95,SliceBF,first_after_update,insert,200000,3,8505051,13,0.7171,1.2272,34,1,1,20260711
E8,4,96,SliceBF,first_after_update,delete,200000,3,8412299,13,0.2902,2.5803,370,3,1,20260711
E8,4,96,SliceBF,first_after_update,insert,200000,3,8412299,13,0.7065,2.6235,382,4,1,20260711
E8,4,97,SliceBF,first_after_update,delete,200000,3,8420664,14,0.2988,3.3354,480,34,1,20260711
E8,4,97,SliceBF,first_after_update,insert,200000,3,8420664,14,0.7187,3.4027,492,35,1,20260711
E8,4,98,SliceBF,first_after_update,delete,200000,3,8415080,9,0.405,2.4108,364,6,1,20260711
E8,4,98,SliceBF,first_after_update,insert,200000,3,8415080,9,0.6428,3.1171,376,7,1,20260711
E8,4,99,SliceBF,first_after_update,delete,200000,3,8411912,14,0.3186,2.4602,308,50,1,20260711
E8,4,99,SliceBF,first_after_update,insert,200000,3,8411912,14,0.7404,2.4787,320,51,1,20260711
E8,4,0,Ren,first_after_update,delete,200000,3,8315117,15,0.1141,0.0242,3,0,1,20260711
E8,4,0,Ren,first_after_update,insert,200000,3,8315117,15,0.1126,0.0294,3,1,1,20260711
E8,4,1,Ren,first_after_update,delete,200000,3,8352414,17,0.1264,1.9188,3,3,1,20260711
E8,4,1,Ren,first_after_update,insert,200000,3,8352414,17,0.1278,1.9753,3,4,1,20260711
E8,4,2,Ren,first_after_update,delete,200000,3,8351208,14,0.1083,0.0472,3,0,1,20260711
E8,4,2,Ren,first_after_update,insert,200000,3,8351208,14,0.1083,0.0531,3,1,1,20260711
E8,4,3,Ren,first_after_update,delete,200000,3,8414166,13,0.1089,0.0262,3,0,1,20260711
E8,4,3,Ren,first_after_update,insert,200000,3,8414166,13,0.1202,0.0334,3,1,1,20260711
E8,4,4,Ren,first_after_update,delete,200000,3,8405707,17,0.1448,0.0965,3,1,1,20260711
E8,4,4,Ren,first_after_update,insert,200000,3,8405707,17,0.1264,0.0977,3,2,1,20260711
E8,4,5,Ren,first_after_update,delete,200000,3,8406497,16,0.1197,4.7158,3,48,1,20260711
E8,4,5,Ren,first_after_update,insert,200000,3,8406497,16,0.1392,4.9823,3,49,1,20260711
E8,4,6,Ren,first_after_update,delete,200000,3,8407285,9,0.0898,14.4016,3,410,1,20260711
E8,4,6,Ren,first_after_update,insert,200000,3,8407285,9,0.0836,14.1498,3,411,1,20260711
E8,4,7,Ren,first_after_update,delete,200000,3,8410387,12,0.1033,0.7364,3,150,1,20260711
E8,4,7,Ren,first_after_update,insert,200000,3,8410387,12,0.0942,0.7285,3,151,1,20260711
E8,4,8,Ren,first_after_update,delete,200000,3,8403866,15,0.1142,8.792,3,1630,1,20260711
E8,4,8,Ren,first_after_update,insert,200000,3,8403866,15,0.1377,9.0895,3,1631,1,20260711
E8,4,9,Ren,first_after_update,delete,200000,3,8412332,9,0.0887,2.5711,3,135,1,20260711
E8,4,9,Ren,first_after_update,insert,200000,3,8412332,9,0.085,2.4915,3,136,1,20260711
E8,4,10,Ren,first_after_update,delete,200000,3,8421249,19,0.1931,1.236,3,4,1,20260711
E8,4,10,Ren,first_after_update,insert,200000,3,8421249,19,0.1558,1.2189,3,5,1,20260711
E8,4,11,Ren,first_after_update,delete,200000,3,8408240,9,0.0923,1.2861,3,36,1,20260711
E8,4,11,Ren,first_after_update,insert,200000,3,8408240,9,0.076,1.2754,3,37,1,20260711
E8,4,12,Ren,first_after_update,delete,200000,3,8406277,10,0.0815,1.0454,3,14,1,20260711
E8,4,12,Ren,first_after_update,insert,200000,3,8406277,10,0.1018,1.0498,3,15,1,20260711
E8,4,13,Ren,first_after_update,delete,200000,3,8412427,13,0.1195,0.4352,3,5,1,20260711
E8,4,13,Ren,first_after_update,insert,200000,3,8412427,13,0.1219,0.4368,3,6,1,20260711
E8,4,14,Ren,first_after_update,delete,200000,3,8409682,10,0.1343,6.8103,3,121,1,20260711
E8,4,14,Ren,first_after_update,insert,200000,3,8409682,10,0.0984,7.0295,3,122,1,20260711
E8,4,15,Ren,first_after_update,delete,200000,3,8410902,12,0.1139,16.6164,3,5453,1,20260711
E8,4,15,Ren,first_after_update,insert,200000,3,8410902,12,0.0922,16.4244,3,5454,1,20260711
E8,4,16,Ren,first_after_update,delete,200000,3,8413858,14,0.1067,1.4864,3,1,1,20260711
E8,4,16,Ren,first_after_update,insert,200000,3,8413858,14,0.1048,1.4493,3,2,1,20260711
E8,4,17,Ren,first_after_update,delete,200000,3,8401172,8,0.0663,0.799,3,127,1,20260711
E8,4,17,Ren,first_after_update,insert,200000,3,8401172,8,0.0653,0.8122,3,128,1,20260711
E8,4,18,Ren,first_after_update,delete,200000,3,8401883,13,0.099,1.2385,3,0,1,20260711
E8,4,18,Ren,first_after_update,insert,200000,3,8401883,13,0.0998,1.2541,3,1,1,20260711
E8,4,19,Ren,first_after_update,delete,200000,3,8421256,10,0.082,1.1324,3,65,1,20260711
E8,4,19,Ren,first_after_update,insert,200000,3,8421256,10,0.0831,1.1,3,66,1,20260711
E8,4,20,Ren,first_after_update,delete,200000,3,8403467,14,0.1193,0.2924,3,0,1,20260711
E8,4,20,Ren,first_after_update,insert,200000,3,8403467,14,0.1261,0.3058,3,1,1,20260711
E8,4,21,Ren,first_after_update,delete,200000,3,8418701,15,0.1353,0.0274,3,0,1,20260711
E8,4,21,Ren,first_after_update,insert,200000,3,8418701,15,0.1117,0.0302,3,1,1,20260711
E8,4,22,Ren,first_after_update,delete,200000,3,8410524,12,0.094,0.051,3,0,1,20260711
E8,4,22,Ren,first_after_update,insert,200000,3,8410524,12,0.1712,0.0652,3,1,1,20260711
E8,4,23,Ren,first_after_update,delete,200000,3,8405120,17,0.1515,0.0479,3,0,1,20260711
E8,4,23,Ren,first_after_update,insert,200000,3,8405120,17,0.1263,0.0513,3,1,1,20260711
E8,4,24,Ren,first_after_update,delete,200000,3,8411896,9,0.0721,0.2889,3,34,1,20260711
E8,4,24,Ren,first_after_update,insert,200000,3,8411896,9,0.0923,0.3092,3,35,1,20260711
E8,4,25,Ren,first_after_update,delete,200000,3,8407185,9,0.0975,0.3655,3,16,1,20260711
E8,4,25,Ren,first_after_update,insert,200000,3,8407185,9,0.0927,0.4105,3,17,1,20260711
E8,4,26,Ren,first_after_update,delete,200000,3,8411894,8,0.0913,0.1191,3,28,1,20260711
E8,4,26,Ren,first_after_update,insert,200000,3,8411894,8,0.0901,0.1212,3,29,1,20260711
E8,4,27,Ren,first_after_update,delete,200000,3,8412647,9,0.096,10.0118,3,432,1,20260711
E8,4,27,Ren,first_after_update,insert,200000,3,8412647,9,0.0918,9.9552,3,433,1,20260711
E8,4,28,Ren,first_after_update,delete,200000,3,8402064,12,0.116,0.0434,3,1,1,20260711
E8,4,28,Ren,first_after_update,insert,200000,3,8402064,12,0.1423,0.0475,3,2,1,20260711
E8,4,29,Ren,first_after_update,delete,200000,3,8413535,11,0.1066,1.2467,3,1,1,20260711
E8,4,29,Ren,first_after_update,insert,200000,3,8413535,11,0.1046,1.2749,3,2,1,20260711
E8,4,30,Ren,first_after_update,delete,200000,3,8413170,10,0.0986,0.0497,3,1,1,20260711
E8,4,30,Ren,first_after_update,insert,200000,3,8413170,10,0.0774,0.0496,3,2,1,20260711
E8,4,31,Ren,first_after_update,delete,200000,3,8412951,13,0.0995,0.0256,3,0,1,20260711
E8,4,31,Ren,first_after_update,insert,200000,3,8412951,13,0.1224,0.0341,3,1,1,20260711
E8,4,32,Ren,first_after_update,delete,200000,3,8401680,17,0.1535,5.8099,3,6,1,20260711
E8,4,32,Ren,first_after_update,insert,200000,3,8401680,17,0.1268,5.943,3,7,1,20260711
E8,4,33,Ren,first_after_update,delete,200000,3,8411937,17,0.1266,0.1139,3,0,1,20260711
E8,4,33,Ren,first_after_update,insert,200000,3,8411937,17,0.1527,0.1235,3,1,1,20260711
E8,4,34,Ren,first_after_update,delete,200000,3,8412641,11,0.1112,0.0552,3,0,1,20260711
E8,4,34,Ren,first_after_update,insert,200000,3,8412641,11,0.0845,0.0584,3,1,1,20260711
E8,4,35,Ren,first_after_update,delete,200000,3,8408369,10,0.0792,22.3495,3,997,1,20260711
E8,4,35,Ren,first_after_update,insert,200000,3,8408369,10,0.0809,23.0697,3,998,1,20260711
E8,4,36,Ren,first_after_update,delete,200000,3,8401339,13,0.1139,0.3162,3,13,1,20260711
E8,4,36,Ren,first_after_update,insert,200000,3,8401339,13,0.1012,0.3676,3,14,1,20260711
E8,4,37,Ren,first_after_update,delete,200000,3,8413715,16,0.1215,0.3601,3,2,1,20260711
E8,4,37,Ren,first_after_update,insert,200000,3,8413715,16,0.121,0.3429,3,3,1,20260711
E8,4,38,Ren,first_after_update,delete,200000,3,8410541,12,0.1097,0.3326,3,0,1,20260711
E8,4,38,Ren,first_after_update,insert,200000,3,8410541,12,0.0938,0.3369,3,1,1,20260711
E8,4,39,Ren,first_after_update,delete,200000,3,8403683,13,0.1012,0.2677,3,1,1,20260711
E8,4,39,Ren,first_after_update,insert,200000,3,8403683,13,0.1007,0.2715,3,2,1,20260711
E8,4,40,Ren,first_after_update,delete,200000,3,8406686,15,0.1142,3.3813,3,66,1,20260711
E8,4,40,Ren,first_after_update,insert,200000,3,8406686,15,0.1349,3.1688,3,67,1,20260711
E8,4,41,Ren,first_after_update,delete,200000,3,8400837,16,0.1376,2.3611,3,2,1,20260711
E8,4,41,Ren,first_after_update,insert,200000,3,8400837,16,0.1269,2.2464,3,3,1,20260711
E8,4,42,Ren,first_after_update,delete,200000,3,8401489,7,0.0672,0.7105,3,0,1,20260711
E8,4,42,Ren,first_after_update,insert,200000,3,8401489,7,0.0794,0.7701,3,1,1,20260711
E8,4,43,Ren,first_after_update,delete,200000,3,8410530,12,0.1416,22.6634,3,324,1,20260711
E8,4,43,Ren,first_after_update,insert,200000,3,8410530,12,0.0923,21.8886,3,325,1,20260711
E8,4,44,Ren,first_after_update,delete,200000,3,8403593,9,0.0929,2.423,3,151,1,20260711
E8,4,44,Ren,first_after_update,insert,200000,3,8403593,9,0.0909,2.4759,3,152,1,20260711
E8,4,45,Ren,first_after_update,delete,200000,3,8413182,11,0.1056,2.2028,3,10,1,20260711
E8,4,45,Ren,first_after_update,insert,200000,3,8413182,11,0.1047,2.0512,3,11,1,20260711
E8,4,46,Ren,first_after_update,delete,200000,3,8410298,10,0.1048,2.0189,3,100,1,20260711
E8,4,46,Ren,first_after_update,insert,200000,3,8410298,10,0.0961,2.0747,3,101,1,20260711
E8,4,47,Ren,first_after_update,delete,200000,3,8413680,13,0.1286,0.6992,3,1,1,20260711
E8,4,47,Ren,first_after_update,insert,200000,3,8413680,13,0.1024,0.6918,3,2,1,20260711
E8,4,48,Ren,first_after_update,delete,200000,3,8413191,16,0.121,0.1481,3,0,1,20260711
E8,4,48,Ren,first_after_update,insert,200000,3,8413191,16,0.1453,0.1611,3,1,1,20260711
E8,4,49,Ren,first_after_update,delete,200000,3,8410522,22,0.1909,0.0982,3,0,1,20260711
E8,4,49,Ren,first_after_update,insert,200000,3,8410522,22,0.1689,0.0977,3,1,1,20260711
E8,4,50,Ren,first_after_update,delete,200000,3,8414203,20,0.1482,0.6261,3,42,1,20260711
E8,4,50,Ren,first_after_update,insert,200000,3,8414203,20,0.1705,0.6252,3,43,1,20260711
E8,4,51,Ren,first_after_update,delete,200000,3,8410535,12,0.1153,0.0261,3,0,1,20260711
E8,4,51,Ren,first_after_update,insert,200000,3,8410535,12,0.1172,0.0337,3,1,1,20260711
E8,4,52,Ren,first_after_update,delete,200000,3,8401160,8,0.0873,0.2566,3,0,1,20260711
E8,4,52,Ren,first_after_update,insert,200000,3,8401160,8,0.072,0.2518,3,1,1,20260711
E8,4,53,Ren,first_after_update,delete,200000,3,8400623,17,0.1353,0.1184,3,1,1,20260711
E8,4,53,Ren,first_after_update,insert,200000,3,8400623,17,0.1296,0.1252,3,2,1,20260711
E8,4,54,Ren,first_after_update,delete,200000,3,8408370,7,0.0611,7.0882,3,628,1,20260711
E8,4,54,Ren,first_after_update,insert,200000,3,8408370,7,0.0844,5.3859,3,629,1,20260711
E8,4,55,Ren,first_after_update,delete,200000,3,8411560,12,0.1175,3.0443,3,11,1,20260711
E8,4,55,Ren,first_after_update,insert,200000,3,8411560,12,0.0936,2.9818,3,12,1,20260711
E8,4,56,Ren,first_after_update,delete,200000,3,8410647,13,0.1006,3.5924,3,11,1,20260711
E8,4,56,Ren,first_after_update,insert,200000,3,8410647,13,0.1409,3.7622,3,12,1,20260711
E8,4,57,Ren,first_after_update,delete,200000,3,8403289,12,0.1122,0.054,3,1,1,20260711
E8,4,57,Ren,first_after_update,insert,200000,3,8403289,12,0.1167,0.0598,3,2,1,20260711
E8,4,58,Ren,first_after_update,delete,200000,3,8413208,14,0.13,0.0727,3,0,1,20260711
E8,4,58,Ren,first_after_update,insert,200000,3,8413208,14,0.1294,0.0816,3,1,1,20260711
E8,4,59,Ren,first_after_update,delete,200000,3,8412255,8,0.0951,2.2239,3,11,1,20260711
E8,4,59,Ren,first_after_update,insert,200000,3,8412255,8,0.0691,2.1186,3,12,1,20260711
E8,4,60,Ren,first_after_update,delete,200000,3,8408997,17,0.133,7.6878,3,582,1,20260711
E8,4,60,Ren,first_after_update,insert,200000,3,8408997,17,0.154,7.5382,3,583,1,20260711
E8,4,61,Ren,first_after_update,delete,200000,3,8501919,11,0.1058,3.0245,3,19,1,20260711
E8,4,61,Ren,first_after_update,insert,200000,3,8501919,11,0.0883,2.6419,3,20,1,20260711
E8,4,62,Ren,first_after_update,delete,200000,3,8412832,11,0.0911,0.2769,3,1,1,20260711
E8,4,62,Ren,first_after_update,insert,200000,3,8412832,11,0.0888,0.2913,3,2,1,20260711
E8,4,63,Ren,first_after_update,delete,200000,3,8421105,9,0.0726,10.9874,3,193,1,20260711
E8,4,63,Ren,first_after_update,insert,200000,3,8421105,9,0.085,10.5957,3,194,1,20260711
E8,4,64,Ren,first_after_update,delete,200000,3,8419429,11,0.092,0.1728,3,3,1,20260711
E8,4,64,Ren,first_after_update,insert,200000,3,8419429,11,0.113,0.1793,3,4,1,20260711
E8,4,65,Ren,first_after_update,delete,200000,3,8317279,9,0.0722,16.7805,3,4047,1,20260711
E8,4,65,Ren,first_after_update,insert,200000,3,8317279,9,0.0734,17.2613,3,4048,1,20260711
E8,4,66,Ren,first_after_update,delete,200000,3,8409004,20,0.1503,0.5028,3,2,1,20260711
E8,4,66,Ren,first_after_update,insert,200000,3,8409004,20,0.1684,0.4499,3,3,1,20260711
E8,4,67,Ren,first_after_update,delete,200000,3,8420000,11,0.1069,1.2569,3,0,1,20260711
E8,4,67,Ren,first_after_update,insert,200000,3,8420000,11,0.0902,1.2279,3,1,1,20260711
E8,4,68,Ren,first_after_update,delete,200000,3,8410852,10,0.0829,1.5176,3,1,1,20260711
E8,4,68,Ren,first_after_update,insert,200000,3,8410852,10,0.1016,1.5239,3,2,1,20260711
E8,4,69,Ren,first_after_update,delete,200000,3,8501237,11,0.1099,4.8642,3,16,1,20260711
E8,4,69,Ren,first_after_update,insert,200000,3,8501237,11,0.1062,4.6915,3,17,1,20260711
E8,4,70,Ren,first_after_update,delete,200000,3,8414913,11,0.1025,0.0666,3,0,1,20260711
E8,4,70,Ren,first_after_update,insert,200000,3,8414913,11,0.0841,0.0694,3,1,1,20260711
E8,4,71,Ren,first_after_update,delete,200000,3,8407054,10,0.0783,0.169,3,0,1,20260711
E8,4,71,Ren,first_after_update,insert,200000,3,8407054,10,0.1,0.2124,3,1,1,20260711
E8,4,72,Ren,first_after_update,delete,200000,3,8411637,13,0.1138,1.0319,3,3,1,20260711
E8,4,72,Ren,first_after_update,insert,200000,3,8411637,13,0.1261,1.0629,3,4,1,20260711
E8,4,73,Ren,first_after_update,delete,200000,3,8410525,13,0.119,0.1005,3,0,1,20260711
E8,4,73,Ren,first_after_update,insert,200000,3,8410525,13,0.1222,0.1857,3,1,1,20260711
E8,4,74,Ren,first_after_update,delete,200000,3,8403780,10,0.1031,2.0948,3,90,1,20260711
E8,4,74,Ren,first_after_update,insert,200000,3,8403780,10,0.0845,2.1813,3,91,1,20260711
E8,4,75,Ren,first_after_update,delete,200000,3,8407069,10,0.0879,2.305,3,31,1,20260711
E8,4,75,Ren,first_after_update,insert,200000,3,8407069,10,0.1025,1.9864,3,32,1,20260711
E8,4,76,Ren,first_after_update,delete,200000,3,8418406,15,0.1356,0.0535,3,0,1,20260711
E8,4,76,Ren,first_after_update,insert,200000,3,8418406,15,0.1115,0.0551,3,1,1,20260711
E8,4,77,Ren,first_after_update,delete,200000,3,8421121,9,0.0721,0.0268,3,0,1,20260711
E8,4,77,Ren,first_after_update,insert,200000,3,8421121,9,0.0697,0.0316,3,1,1,20260711
E8,4,78,Ren,first_after_update,delete,200000,3,8419919,13,0.0983,0.1575,3,0,1,20260711
E8,4,78,Ren,first_after_update,insert,200000,3,8419919,13,0.1207,0.1652,3,1,1,20260711
E8,4,79,Ren,first_after_update,delete,200000,3,8406575,16,0.1458,0.0288,3,0,1,20260711
E8,4,79,Ren,first_after_update,insert,200000,3,8406575,16,0.1201,0.0304,3,1,1,20260711
E8,4,80,Ren,first_after_update,delete,200000,3,8407248,10,0.0769,0.5901,3,9,1,20260711
E8,4,80,Ren,first_after_update,insert,200000,3,8407248,10,0.0808,0.5998,3,10,1,20260711
E8,4,81,Ren,first_after_update,delete,200000,3,8408540,11,0.0883,0.7828,3,17,1,20260711
E8,4,81,Ren,first_after_update,insert,200000,3,8408540,11,0.0933,0.8451,3,18,1,20260711
E8,4,82,Ren,first_after_update,delete,200000,3,8407330,12,0.0996,5.0573,3,99,1,20260711
E8,4,82,Ren,first_after_update,insert,200000,3,8407330,12,0.1197,4.7891,3,100,1,20260711
E8,4,83,Ren,first_after_update,delete,200000,3,8410017,10,0.0965,3.5012,3,531,1,20260711
E8,4,83,Ren,first_after_update,insert,200000,3,8410017,10,0.1052,3.706,3,532,1,20260711
E8,4,84,Ren,first_after_update,delete,200000,3,8414471,11,0.0995,0.068,3,0,1,20260711
E8,4,84,Ren,first_after_update,insert,200000,3,8414471,11,0.0861,0.0759,3,1,1,20260711
E8,4,85,Ren,first_after_update,delete,200000,3,8416431,15,0.118,0.0673,3,0,1,20260711
E8,4,85,Ren,first_after_update,insert,200000,3,8416431,15,0.136,0.0765,3,1,1,20260711
E8,4,86,Ren,first_after_update,delete,200000,3,8414281,13,0.125,0.8798,3,0,1,20260711
E8,4,86,Ren,first_after_update,insert,200000,3,8414281,13,0.1025,0.8744,3,1,1,20260711
E8,4,87,Ren,first_after_update,delete,200000,3,8408294,13,0.1015,0.0243,3,0,1,20260711
E8,4,87,Ren,first_after_update,insert,200000,3,8408294,13,0.124,0.0314,3,1,1,20260711
E8,4,88,Ren,first_after_update,delete,200000,3,8410838,10,0.1012,3.6586,3,5,1,20260711
E8,4,88,Ren,first_after_update,insert,200000,3,8410838,10,0.0791,3.725,3,6,1,20260711
E8,4,89,Ren,first_after_update,delete,200000,3,8410882,10,0.0818,3.2512,3,110,1,20260711
E8,4,89,Ren,first_after_update,insert,200000,3,8410882,10,0.0798,3.2143,3,111,1,20260711
E8,4,90,Ren,first_after_update,delete,200000,3,8420631,12,0.0927,0.1649,3,2,1,20260711
E8,4,90,Ren,first_after_update,insert,200000,3,8420631,12,0.1191,0.1705,3,3,1,20260711
E8,4,91,Ren,first_after_update,delete,200000,3,8501685,14,0.1066,0.026,3,0,1,20260711
E8,4,91,Ren,first_after_update,insert,200000,3,8501685,14,0.105,0.0304,3,1,1,20260711
E8,4,92,Ren,first_after_update,delete,200000,3,8418206,16,0.1485,3.1079,3,90,1,20260711
E8,4,92,Ren,first_after_update,insert,200000,3,8418206,16,0.1276,3.1779,3,91,1,20260711
E8,4,93,Ren,first_after_update,delete,200000,3,8412985,9,0.0726,1.3549,3,0,1,20260711
E8,4,93,Ren,first_after_update,insert,200000,3,8412985,9,0.0953,1.2987,3,1,1,20260711
E8,4,94,Ren,first_after_update,delete,200000,3,8415488,8,0.086,5.7616,3,169,1,20260711
E8,4,94,Ren,first_after_update,insert,200000,3,8415488,8,0.0824,5.9189,3,170,1,20260711
E8,4,95,Ren,first_after_update,delete,200000,3,8505051,13,0.1194,0.0265,3,0,1,20260711
E8,4,95,Ren,first_after_update,insert,200000,3,8505051,13,0.1002,0.0304,3,1,1,20260711
E8,4,96,Ren,first_after_update,delete,200000,3,8412299,13,0.1022,2.415,3,3,1,20260711
E8,4,96,Ren,first_after_update,insert,200000,3,8412299,13,0.1042,2.4223,3,4,1,20260711
E8,4,97,Ren,first_after_update,delete,200000,3,8420664,14,0.1125,6.273,3,34,1,20260711
E8,4,97,Ren,first_after_update,insert,200000,3,8420664,14,0.1316,6.3588,3,35,1,20260711
E8,4,98,Ren,first_after_update,delete,200000,3,8415080,9,0.0967,0.7862,3,6,1,20260711
E8,4,98,Ren,first_after_update,insert,200000,3,8415080,9,0.0956,0.7944,3,7,1,20260711
E8,4,99,Ren,first_after_update,delete,200000,3,8411912,14,0.1228,1.9988,3,50,1,20260711
E8,4,99,Ren,first_after_update,insert,200000,3,8411912,14,0.1273,2.03,3,51,1,20260711
E8,4,0,SliceBF,first_after_update,delete,250000,3,8315117,15,0.3886,1.657,12,0,1,20260711
E8,4,0,SliceBF,first_after_update,insert,250000,3,8315117,15,0.9282,1.5098,24,1,1,20260711
E8,4,1,SliceBF,first_after_update,delete,250000,3,8352414,17,0.6762,1.7258,12,3,1,20260711
E8,4,1,SliceBF,first_after_update,insert,250000,3,8352414,17,1.0197,1.7742,24,4,1,20260711
E8,4,2,SliceBF,first_after_update,delete,250000,3,8351208,14,0.2991,1.6415,20,0,1,20260711
E8,4,2,SliceBF,first_after_update,insert,250000,3,8351208,14,0.7704,1.7543,32,1,1,20260711
E8,4,3,SliceBF,first_after_update,delete,250000,3,8414166,13,0.3018,1.6006,20,0,1,20260711
E8,4,3,SliceBF,first_after_update,insert,250000,3,8414166,13,0.758,1.8367,32,1,1,20260711
E8,4,4,SliceBF,first_after_update,delete,250000,3,8405707,17,0.6494,1.6483,28,1,1,20260711
